,date,extreme,tempdiff,mindiff,maxdiff,raind,hum,tempdiff_man,mindiff_man,maxdiff_man,raind_man,tempdiff_bur,mindiff_bur,maxdiff_bur,raind_bur,tempdiff_izm,mindiff_izm,maxdiff_izm,raind_izm,price,gasprice,labor,usd
13,2011-06-30,0,0.005322439828836849,0.019320066334991632,-0.017267932489451555,1.0999999999999996,55.65373961218837,-0.04264969736273228,-0.06616055846422332,-0.05615698267074421,-4.780000000000001,-0.021713987217305816,0.03271604938271612,-0.07746251441753162,-66.06,-0.024098824786324833,-0.10030303030303016,0.0017891373801916096,-45.07,-0.25464221837358075,-0.008527759073741814,21.83359722222235,0.018921204496753607
14,2011-07-31,0,0.021631413476206417,0.03283705541770063,-0.0006192808947220919,0.0,58.348118279569896,0.010382359575907961,-0.04113629758791053,0.004445649227432647,-1.84,0.039570749261020395,0.10245441795231425,-0.002198479556194705,-8.31,0.019342619745845474,-0.05356211393273847,0.0486256919259402,-3.6999999999999997,-0.05129329438755058,0.021929436087940957,-20.007494047619055,0.032519988117894805
15,2011-08-31,0,0.04492677048572494,0.05824145909895205,0.02662907847305667,-0.45000000000000007,48.030913978494624,-0.05691756272401443,-0.09960943150585858,-0.042748712388181204,-1.9900000000000002,-0.03604550691244232,0.04122822149387626,-0.0882466673450697,9.559999999999999,0.017298622901339343,-0.06014699877501022,0.054483486943164294,-2.25,0.16462197969455383,0.014114718478601018,-12.552327380952345,0.057544819315897944
16,2011-09-30,0,0.059994244542974084,0.08679933665008294,0.04801261829653004,52.0,48.91950886766712,0.0399926364879554,0.04510476190476181,0.03420150053590555,27.22,0.08519097222222216,0.17761261261261266,0.011026570048309139,-21.03,0.0815013774104684,0.006188034188034281,0.12520903954802257,8.34,-0.1752040890250908,0.0037477576468094576,-5.097160714285691,0.023943509389410367
17,2011-10-31,0,-0.06423227490213129,-0.07413268411442478,-0.09119697506794289,112.67,52.505194805194805,-0.14951913857954122,-0.19251415907411965,-0.13549687825182097,-6.420000000000002,-0.08769189152634072,-0.04348864994026293,-0.1518453937808775,-156.77999999999997,-0.14924731182795697,-0.2531001256807709,-0.08283503802779982,11.560000000000002,0.14805309995913996,-0.008281564513652029,2.1718908730158892,0.02244250720538077
18,2011-11-30,0,-0.1297058823529412,-0.16975077881619932,-0.11748456790123456,-64.41,48.583333333333336,-0.2565277777777778,-0.48593073593073594,-0.13342803030303035,-35.78,-0.18876817237798543,-0.16199999999999992,-0.22642570281124505,-19.830000000000002,-0.2816280864197531,-0.5193272171253822,-0.07069148936170216,-82.37,0.47343809169437023,-0.013559936575856302,9.254827380952431,-0.012826449349639835
19,2011-12-31,0,-0.013968927520361442,0.021935483870967686,-0.06861116476723965,-11.169999999999987,63.387516254876466,-0.02433316124591289,-0.2502402196293754,0.05258064516129032,3.7900000000000063,0.14217549923195083,0.19345063538611934,0.0935203366058905,-46.36,-0.08837557603686634,-0.2868454126518643,0.025691244239631317,-12.789999999999992,-0.028987536873252284,-0.0020559963703721262,16.337763888888958,0.030069225471696326
20,2012-01-31,0,-0.07999322334297713,-0.00038272279934385673,-0.1772258064516129,236.73999999999998,60.947637292464876,-0.27114268646526707,-0.5534408602150538,-0.22071148628278564,17.33,-0.2079599761051374,-0.2944971537001897,-0.24157340355497042,-2.25,-0.3299880525686978,-0.5983870967741935,-0.21160782321564645,47.39,0.5679840376059394,0.02333339481765706,-14.511660714285775,-0.010773307239647645
21,2012-02-29,0,-0.12905464905464917,-0.13840848806366055,-0.1442854044675775,98.17999999999998,55.49230769230769,-0.2556617460375032,-0.5886459209419681,-0.19307671745522587,65.9,-0.3701348364279399,-0.8721264367816092,-0.29936479128856625,54.69000000000001,-0.24418901660280973,-0.480355276907001,-0.16633004926108366,51.53000000000001,-0.190353728491219,0.009341618041790456,-9.254827380952445,-0.048931906965368976
22,2012-03-31,0,-0.0018762071185504637,-0.022697240575204156,-0.019880785413744616,7.77000000000001,51.55020080321285,-0.0869220430107526,-0.29032258064516125,-0.06468894009216596,16.98,-0.10720728793309438,-0.22879622344610542,-0.11822801590808664,26.789999999999996,-0.10068938605619143,-0.37381845461365343,-0.035315078769692324,-6.350000000000001,-0.2151113796169455,0.039068309954151115,-3.9979940476190574,0.01596661366170271
23,2012-04-30,0,0.03224494246317988,0.07448377581120945,-0.0063761467889907955,-20.120000000000005,67.88308115543329,0.10412920321637444,0.07475694444444458,0.05104454685099847,38.41,0.19208333333333327,0.36382882882882867,0.08802083333333341,23.18999999999999,0.03543810013717437,-0.007033898305084761,0.012691705790297339,81.82000000000001,-0.2876820724517809,0.023663154357067784,2.465224206349183,0.0003123457626502679
24,2012-05-31,0,-0.024028011026965224,0.03647010478734343,-0.06688660801564027,18.810000000000002,69.56953642384106,-0.03187628705754371,-0.014180107526881775,-0.07674146797568954,10.830000000000005,0.019841234479890703,0.142016129032258,-0.06279746166049706,25.17,-0.049654741884523394,-0.08247710075667064,-0.061740718198417546,-3.960000000000008,-0.4054651081081644,-0.062289636043938446,10.134827380952427,0.0095602263957556
25,2012-06-30,0,0.037348688861665306,0.0922388059701492,0.03002109704641354,-5.77,61.58945908460471,0.04823713791612643,0.02554973821989526,0.04258919469928634,-19.580000000000002,0.07562254178957706,0.14353909465020576,0.011234140715109657,-21.1,0.05565170940170939,-0.014385964912280606,0.07938232161874331,-4.1,-0.2231435513142097,-0.030748783589835016,17.804430555555655,0.010569762317989007
26,2012-07-31,0,0.05375972020686836,0.08547008547008547,0.03761900360476938,0.38,53.27956989247312,0.03928302879915775,0.020371984888113957,0.024216138068130347,0.38999999999999996,0.07720729983292635,0.20317321178120618,0.008382987466611832,-12.16,0.08857667869764625,0.044571036376115286,0.11064134376789471,0.25,0.11778303565638343,0.008693419483408737,-15.978327380952244,-0.006185042181074629
27,2012-08-31,0,0.05563728216536892,0.056553695385871766,0.04652001109159815,0.22999999999999998,42.244623655913976,-0.0004418977551405116,-0.036930420946043714,-0.009270805096232166,3.25,0.0291997354497354,0.10012075211316211,-0.025562226518774756,10.15,0.05366723259762302,-0.011909622975364055,0.0844566052227342,1.0000000000000002,0.06453852113757111,0.04520957120676372,-10.134827380952327,-0.010591211696190261
28,2012-09-30,0,0.03469780815972212,0.04348258706467655,0.021671924290220856,-54.49,55.90416666666667,0.045586615096108764,0.009771428571428535,0.05113612004287246,-38.879999999999995,0.07988982371794871,0.17592342342342335,0.006268115942028922,-15.979999999999999,0.050705348943985366,-0.029675213675213686,0.09379661016949163,-20.27,0.07038079676179959,0.030641748103274136,-4.291327380952351,0.0054541576364411926
29,2012-10-31,0,0.03569390134311328,0.10876445526475953,-0.010882665721375391,-128.86,66.80837563451777,0.1482689353657096,0.11093326766806205,0.12086368366285115,-65.02,0.23088270102116717,0.34796893667861406,0.13060156931124686,-50.46,0.10173766197959748,0.04168412232928366,0.1179386309992131,-123.44000000000001,-0.060018009726253,0.03275170742574951,2.9185575396826726,-0.0008307315375162272
30,2012-11-30,0,0.11620626151012894,0.24052959501557628,0.01726851851851857,86.41,67.00690607734806,0.25055886432242797,0.3900432900432902,0.1502083333333332,15.67,0.3477920560747664,0.8784999999999998,0.08921686746987939,31.92,0.08817418981481485,0.09122324159021392,0.09460992907801416,49.85,-0.08607460877124293,-0.03713374094546795,11.49482738095244,-0.0048391858050957914
31,2012-12-31,0,0.08812842830590682,0.20486021505376353,-0.015279119180992786,168.77999999999997,74.71705426356588,0.143314162473041,0.12512010981468769,0.07459677419354833,1.0999999999999943,0.20247311827956999,0.5869012707722387,0.026647966339410956,25.930000000000007,-0.019220430107526824,-0.15404273146208636,0.0010368663594469499,22.49000000000001,0.11653381625595151,0.004171597511722469,20.071097222222193,-0.0035506349832772344
32,2013-01-31,0,0.13796021569183914,0.2340623291416074,-0.016408602150537632,-45.039999999999964,71.43615676359039,0.24418911443040123,0.44655913978494627,0.09300572806753099,26.010000000000005,0.4141801075268815,1.550094876660342,0.09285714285714268,2.430000000000007,0.0032317801672640594,-0.08645161290322594,0.010490220980441932,57.78,0.44468582126144574,0.016241496646667075,-18.24499404761901,-0.008595984537979606
33,2013-02-28,0,0.14160645472061642,0.28758241758241765,0.046069182389937104,-42.41,72.6820809248555,0.2637237384091636,0.3773519163763069,0.1145625692137319,-5.5,0.43616758241758247,1.4723214285714283,0.12152255639097737,-18.980000000000004,0.09845929533429534,0.04053030303030304,0.04762755102040815,69.51999999999998,0.05001042057466126,0.032175257608523467,-11.49482738095234,0.0034212974823217834
34,2013-03-31,0,0.06713060894979413,0.11057131752817703,0.0018232819074332667,-27.740000000000002,63.99598393574297,0.1688517388651616,0.23960867265996832,0.07279185867895543,36.5,0.31649342891278365,0.773406766325728,0.11968625718073359,17.250000000000007,0.06889524800554986,0.011027756939234901,0.022580645161290443,77.80000000000001,-0.2795848622191615,-0.020232386472367248,-4.744660714285613,0.02081163215446724
35,2013-04-30,0,0.09670249226366762,0.12047197640118003,0.07432721712538233,-36.370000000000005,65.03956343792633,0.07253905394554348,0.016388888888888935,0.02503840245775728,-58.709999999999994,0.11277884615384628,0.2427027027027026,-0.00012152777777774126,-32.07999999999999,0.022628600823045346,-0.10364406779661023,0.039718309859154935,-115.91000000000001,-0.23531408693446496,-0.0298393362474505,3.131057539682536,-0.005947967027046919
36,2013-05-31,0,0.09098333608315462,0.1452229299363058,0.07028347996089931,-52.11,64.29575596816976,0.0864008040722369,0.10423387096774187,0.043069191210846146,-41.1,0.12915330006534773,0.235268817204301,0.04624537281861451,-67.03,0.05592034857055478,0.018339307048984458,0.054315276932440724,-27.779999999999994,-0.0206192872027357,-0.0014025003892690346,12.132327380952372,0.014539381573551724
37,2013-06-30,0,-0.004290964115866854,0.04429519071310121,-0.055959915611814376,-0.11999999999999988,62.15,-0.0029063986165152943,-0.01795811518324607,-0.013669724770642284,7.96,0.020746681415929072,0.10378600823045277,-0.03704728950403682,32.82,-0.005298611111111056,-0.07639553429027102,0.013642172523961535,10.92,-0.07571182173569635,0.020254205747872733,21.133597222222193,0.0386153768143056
38,2013-07-31,0,-0.0020054321538862424,0.0400330851943757,-0.030659025787965626,0.39,53.11290322580645,-0.042314741709903146,-0.06527172333623947,-0.048007590132827446,1.08,0.0009049822216509149,0.10376928471248252,-0.05689336346825556,-0.7599999999999999,0.016848071283555234,-0.03754289636238849,0.04163962588280224,1.23,0.011173300598125227,0.026117120175283226,-19.307494047619123,0.01881287379014185
39,2013-08-31,0,0.029262143121987362,0.0317816795971145,0.011840280987152254,-0.22999999999999998,50.19086021505376,-0.004099698170156586,-0.028251121076233298,-0.005755850727387868,-1.33,0.0422816393582523,0.15533896843194764,-0.024198636409891186,-17.06,0.04724768911526131,-0.011991288961480913,0.08254608294930854,1.2799999999999998,0.0,0.0031840822921072043,-12.1323273809525,0.012454917088337902
40,2013-09-30,0,0.009008213418862515,0.027363184079601848,-0.030536277602523546,2.6799999999999997,52.85575589459084,-0.017675286902274875,-0.08426666666666673,-0.026752411575562837,-0.6499999999999999,0.054859107905982876,0.07547297297297291,-0.005833333333333382,-7.46,-0.016536386593204867,-0.11550427350427366,0.018700564971751384,8.76,0.04348511193973875,0.0017138758624681838,-4.957160714285818,0.03145676320102242
41,2013-10-31,0,-0.07361719982965496,-0.14834652059241218,-0.07473709086612321,94.57,48.43324607329843,-0.09566126078222859,-0.21898547155872927,-0.05587929240374613,29.900000000000002,-0.08739517819706505,-0.08204898446833934,-0.12372856727695435,53.79,-0.13231596360628609,-0.2758273984080437,-0.04215840545502222,32.2,0.13883644485421592,-0.01746748915804308,2.1602242063491195,-0.013397689159984294
42,2013-11-30,0,0.09288724835728689,0.16476635514018692,0.020370370370370428,204.51999999999998,65.86648865153538,0.1265908853167824,0.12303030303030309,0.09410984848484844,57.09,0.19463785046728974,0.4626666666666666,0.05502008032128496,34.21,0.004276620370370354,-0.06051987767584111,0.04175531914893599,66.44999999999999,-0.0670107102829603,-0.0009423802528334413,9.21982738095235,0.015679483351591084
43,2013-12-31,0,-0.1062345851365815,-0.2915268817204301,-0.058431524048676776,-331.75,55.80371352785146,-0.28292149159084634,-0.6803019903912149,-0.0618817204301075,-89.53,-0.2716589861751153,-0.5387096774193548,-0.2067040673211781,-82.03999999999999,-0.29591653865847406,-0.5806032677000419,-0.06078341013824889,-161.24,0.35469278273474114,0.015436839665885715,16.279430555555564,0.017693927114701302
44,2014-01-31,0,0.18111099129215757,0.24117003827227976,0.09453763440860215,-99.52000000000001,77.29062087186261,0.5697431302270012,0.8312903225806453,0.391407898703648,-66.03,0.7225607327757866,2.3781783681214423,0.361454904542462,-47.769999999999996,0.26764486260453996,0.2613440860215053,0.2251206502413005,-87.41,-0.028170876966696345,0.021322769468821168,-14.45332738095238,0.07442227029864279
45,2014-02-28,0,0.12625184094256267,0.07291208791208799,0.06547619047619054,-121.88999999999999,68.44477172312224,0.2938196955997589,0.17491289198606272,0.26625138427464,-64.13000000000001,0.44333562271062266,1.1523809523809523,0.24595864661654132,-52.300000000000004,0.11115620490620493,-0.06839826839826835,0.15573979591836742,-148.20999999999998,0.014184634991956435,0.02005079704556123,-9.219827380952363,-0.0018413832455144163
46,2014-03-31,0,0.07431149003668087,0.11348620287602014,0.0031556802244041464,87.13,64.7961038961039,0.08200024437927667,-0.00412480169222637,0.04855990783410141,-38.28,0.22593787335722817,0.5383162863886706,0.06639416703490937,-1.2700000000000102,0.008494840443981829,-0.15075018754688668,0.023968492123030854,-29.019999999999996,-0.10379679368164352,-0.0003818251287321939,-3.9863273809524014,0.0022668074000505856
47,2014-04-30,0,0.022791103944097342,0.057079646017699076,-0.07444954128440372,33.84,71.97107438016529,0.08319320084443489,0.05774305555555563,0.036251920122887964,44.739999999999995,0.15050427350427348,0.28522522522522525,0.04612847222222235,9.309999999999995,-0.012499142661179742,-0.0779943502824859,-0.0286854460093897,95.58,-0.2173012756899814,-0.008002999356354401,1.934390873015821,-0.04158236603731702
48,2014-05-31,0,-0.03127733189278175,0.0599958906924183,-0.10465542521994131,-2.8800000000000026,70.96505376344086,-0.02893693903718381,-0.05987903225806446,-0.06050724637681165,29.11,0.03958890275054942,0.10787634408602154,-0.03492860920148067,53.25,-0.05780334301584888,-0.12791716447630427,-0.06035301278149734,-18.480000000000004,-0.3862337461802769,-0.011341455277081636,8.542327380952454,-0.01739257971717545
49,2014-06-30,0,-0.0060957996055056515,0.05646766169154219,-0.038776371308016935,19.130000000000003,56.34903047091413,-0.034222870730652694,-0.05727748691099501,-0.04275229357798164,25.860000000000003,-4.4247787610673544e-05,0.07960905349794253,-0.05227220299884644,37.459999999999994,-0.06052350427350434,-0.12129186602870798,-0.038690095846645435,44.940000000000005,-0.10536051565782623,0.013526958978209214,15.150263888888844,0.011851490948444843
50,2014-07-31,1,-0.03830831193957654,0.036352357320099296,-0.08984194472686934,-0.5,67.27688172043011,-0.013976614783066478,-0.06232199941877358,-0.018252462275232792,1.7200000000000002,0.038752516814462575,0.1284186535764376,-0.014927059790425315,16.8,-0.027914222873900368,-0.08890871654083736,-0.0025386524145829393,2.95,0.10536051565782623,0.00447995843470772,-13.32416071428566,0.0013949008767838444
51,2014-08-31,0,0.007024471635150271,0.0667755546481557,-0.03679637674461608,0.9,64.91935483870968,0.010407470288624796,-0.011167365832489552,0.0063070389446101376,1.3900000000000001,0.0360033708824031,0.1263584612730725,-0.024137580136359024,26.11,0.021335597057159067,-0.032353341499932055,0.050998463901689634,-1.17,0.43363598507486084,-0.016191564217278964,-8.542327380952468,0.01852974162587462
52,2014-09-30,0,-0.00047903806584370656,0.10356550580431179,-0.079695057833859,63.21000000000001,60.0960219478738,-0.02213490389123288,0.000761904761904678,-0.049464094319399805,33.949999999999996,0.02698317307692313,0.15997747747747734,-0.06766908212560392,100.17999999999999,-0.0108327594123049,-0.04452991452991448,-0.0025875706214688373,26.459999999999997,-0.037740327982847065,-0.00968530573446369,-3.760494047618989,0.02077015756761813
53,2014-10-31,1,0.007788410419989481,0.04534388314059645,-0.0647524518492261,188.72000000000003,58.91343669250646,0.014287189320746315,0.044003939916276893,-0.017637877211238297,-15.750000000000007,0.06144163792520466,0.251463560334528,-0.07098227259517575,-7.219999999999999,0.0055079955886406596,-0.03818600754084624,0.02116443745082608,12.659999999999997,-0.21357410029805912,-0.02578548384178503,0.8502242063492877,0.02452544835797188
54,2014-11-30,0,-0.00885857470780988,-0.021183800623052952,-0.04856481481481495,-194.77999999999997,62.03619302949062,0.10164682539682533,0.15398268398268403,0.02789772727272725,-34.24,0.13981438213914854,0.5574444444444442,-0.04975903614457834,3.719999999999999,-0.028879243827160485,-0.07877675840978589,-0.007340425531914983,-52.269999999999996,0.42121346507630364,-0.03273352314013711,5.289827380952399,-0.011018916529637046
55,2014-12-31,0,0.21254002615793982,0.37772043010752676,0.05874058334943015,312.28000000000003,74.12339331619538,0.3660520311914734,0.5203157172271791,0.266021505376344,140.29,0.4292281105990782,1.121603128054741,0.1776437587657784,85.13999999999999,0.19115207373271895,0.18445747800586518,0.15960829493087555,191.01,0.11778303565638343,-0.07576389851818366,9.729430555555723,0.02394110821907658
56,2015-01-31,0,0.06667015077477843,0.2796610169491526,-0.07991397849462357,98.56999999999996,67.95774647887323,0.1870490620490621,0.2810752688172043,0.10319565872776616,45.97,0.28762694145758655,1.0392789373814042,0.09608294930875573,57.72,-0.008863500597371596,-0.12467741935483871,0.0035306070612141287,8.61999999999999,0.1892419996385284,-0.04584343285054859,-7.903327380952199,0.01763304225889417
57,2015-02-28,0,0.058602718215291213,0.315934065934066,-0.06945193171608276,167.18,60.92836257309941,0.10365536712600258,0.24172473867595848,-0.009191583610188242,51.900000000000006,0.26883699633699637,1.170684523809524,-0.0069548872180450645,70.89,-0.021365440115440087,-0.034632034632034514,-0.04553571428571436,100.82999999999998,0.14424960884454663,0.05184456158553208,-5.2898273809523,0.053062531637663835
58,2015-03-31,0,0.04402136197688803,0.18663039253789346,-0.033432678821879294,20.830000000000013,63.58761528326746,0.05335899315738033,0.20026441036488632,-0.033736559139784926,26.320000000000007,0.08588261648745525,0.5601888276947289,-0.10028722934158202,-8.0,-0.00739680887963927,-0.016354088522130533,-0.05273818454613649,20.58,-0.32657116563850125,0.024425911864931482,-2.6763273809523422,0.05105437023251158
59,2015-04-30,0,-0.015466632791327654,0.02793510324483763,-0.04258409785932727,-44.79,61.66111111111111,-0.05194452544102639,-0.16687499999999994,-0.06711213517665131,-41.8,-0.027555555555555573,-0.041711711711711674,-0.06838541666666662,30.0,-0.09439643347050763,-0.25748587570621473,-0.06763693270735534,-109.07,-0.2582348711254797,0.016033128839681554,1.3977242063493014,0.02457690330960438
60,2015-05-31,1,0.03909629582686387,0.09535648243271026,-0.008614369501466247,-9.259999999999998,63.24105960264901,0.06968582822682626,0.07228942652329749,0.04336138382421687,-16.98,0.06603398087090814,0.165994623655914,-0.009016393442622905,-6.289999999999999,0.017771237833154804,-0.026045400238948625,0.019829580036518493,7.950000000000003,-0.42803943014670354,0.03826703288481226,6.93232738095244,-0.0007566307159077024
61,2015-06-30,1,-0.04332466861488275,-0.006301824212271897,-0.0827215189873418,-12.600000000000001,61.850622406639005,-0.06795687598082424,-0.042495636998254836,-0.08805300713557598,-9.21,-0.04410828416912486,0.07973251028806592,-0.12154555940023061,-42.199999999999996,-0.05733386752136756,-0.0986602870813396,-0.04698615548455803,-5.160000000000004,0.04027389913793994,0.018739690321742275,12.466930555555564,0.02057691573106235
62,2015-07-31,1,0.01730243330728888,0.06038047973531865,-0.025455217672613054,0.35,55.20161290322581,-0.007154203323558239,-0.02226097064806734,-0.006216680220475404,-1.9100000000000001,0.008638564023476058,0.08201262272089756,-0.041606739264433895,-15.31,0.02240159034513873,-0.020686341798215595,0.05503912960488662,-3.05,0.0,-0.012436572714793037,-10.64082738095238,-0.002426164639995232
63,2015-08-31,1,0.03315860215053761,0.08528651150129313,-0.010102597282558436,-0.32000000000000006,56.75672043010753,0.010799849085078313,0.02072906118906403,-0.004888406975693635,4.049999999999999,0.05316286909028845,0.1623943419009834,-0.018713747837590326,-25.060000000000002,0.04183691756272399,0.010970464135021164,0.06120391705069119,21.459999999999997,0.025975486403260695,-0.03871271490123229,-6.932327380952454,0.05451467130934695
64,2015-09-30,0,0.05121206275720158,0.113250414593698,0.010872765509989436,17.89,65.03292181069959,0.08762775433661511,0.15333333333333335,0.060375133976420255,-18.66,0.1289349626068375,0.29511261261261246,0.015483091787439613,-2.259999999999991,0.08157254361799815,0.08107692307692324,0.08238418079096045,-11.509999999999998,0.0,-0.007260426405859111,-3.2238273809524696,0.053754769055369245
65,2015-10-31,0,0.05642973412913725,0.15457496449584102,-0.014900153609831011,-74.24000000000001,59.66752577319588,0.048138957816377115,0.09433637035213005,0.01584287200832472,23.260000000000005,0.0797964428213971,0.2973416965352449,-0.06870095902353976,3.019999999999996,0.03208850289495466,-0.0037913699204021904,0.04325990034093883,21.78,0.15415067982725833,-0.016009799137071123,-19.350609126984033,-0.024660397598622597
66,2015-11-30,0,0.13991423254308577,0.24981308411214956,0.06291666666666658,-14.420000000000002,52.70839064649243,0.20746525757117243,0.21891774891774896,0.17738636363636343,29.29,0.28494937694704053,0.5795,0.11889558232931724,-48.89,0.06204764660493824,-0.024923547400611604,0.1283865248226949,61.3,0.15257958759521711,-0.018648809839650227,-55.312672619047675,-0.02009708394851306
67,2015-12-31,0,0.047965758901274635,0.07423655913978493,0.03832335329341321,-358.65000000000003,51.83780160857909,-0.19560070306038044,-0.6913520933424846,0.04663978494623663,-147.15,-0.015543394777265693,-0.09423264907135877,-0.018288920056100878,-113.02,-0.2282706093189964,-0.5666527021365731,0.07177419354838703,-210.19,0.19637331024960492,-0.008978274136877351,-91.27473611111111,0.01587978361718312
68,2016-01-31,0,0.01359646761079084,0.11705850191361396,-0.11277419354838708,-26.279999999999973,57.58839050131926,0.08758751182592232,-0.08096774193548395,0.034519143804642737,69.4,0.18126742333731558,0.18975332068311193,0.03755760368663586,32.2,-0.07493428912783745,-0.3330645161290322,-0.023647447294894625,85.52999999999999,0.36054342071665274,-0.01611480655607056,93.1008392857143,0.030286411538032798
69,2016-02-29,0,0.32472759180679966,0.6507692307692309,0.18447191498590315,-112.26000000000002,66.73550212164074,0.5952835842580317,0.8098402018502945,0.4049184709970597,-9.86,0.8081918656056586,2.1656609195402297,0.42483363581367223,-9.240000000000009,0.35521305004063614,0.3278996865203763,0.2903694581280788,-33.47999999999999,0.07294899964616752,-0.0351916382546289,55.312672619047774,-0.02230251834103969
